,grid_id,coordinate,address
348,150180,"23.025423032,120.220007834",臺南市永康區中正南路段中正南路口巷弄號
349,129009,"22.990663032,120.198007834",臺南市中西區西門路段府前路口巷弄號
350,213351,"23.093183032,120.285567834",臺南市善化區南關里三民路段口巷弄44572號
351,159164,"22.999463032,120.229247834",臺南市東區小東路段口東興路
352,173108,"23.035103032,120.243767834",臺南市永康區中正路段口中正二街
353,122458,"23.068103032,120.191407834",臺南市安南區安吉路段南側公學路
354,134569,"22.975263032,120.203727834",臺南市南區大成路段巷弄號口與國民路段巷弄口
355,174891,"22.998583032,120.245527834",臺南市永康區復興路段口復興路246
356,122986,"23.022783032,120.191847834",臺南市安南區海佃路1段口國安街
357,135380,"22.992423032,120.204607834",臺南市中西區民生綠園圓環段中正路口巷弄號
358,131104,"23.003863032,120.200207834",臺南市北區海安路三段段號公園南路
359,150276,"22.983183032,120.220007834",臺南市東區林森路1段號崇善路
360,225724,"23.072063032000003,120.298327834",臺南市新市區中山路段口永就里光華街
361,124951,"23.093183032,120.194047834",臺南市佳里區段
362,185301,"23.093183032,120.256527834",臺南市下營區段巷弄號西連里西寮1之21號與段巷弄口
363,126055,"22.981423032,120.194927834",臺南市南區夏林路段號健康路
364,146359,"23.023663032,120.216047834",臺南市永康區中華路段中央路口巷弄號
365,72340,"23.054023032,120.139487834",臺南市安南區安明路段南側北汕尾三路
366,181051,"23.093183032,120.252127834",臺南市安定區段巷弄號與段巷弄口
367,159206,"22.980983032,120.229247834",臺南市東區中華東路3段10
368,248626,"23.093183032,120.322087834",臺南市善化區小新里成功路段口巷弄44567號
369,165044,"23.030263032,120.235407834",臺南市永康區中正二街段口正南三路
370,158274,"23.017063032000003,120.228367834",臺南市永康區中華路段口大橋一街
371,150275,"22.983623032,120.220007834",臺南市東區林森路1段崇善路口巷弄號
372,153246,"22.985383032,120.223087834",臺南市東區東門路2段口富德街
373,128594,"22.986263032,120.197567834",臺南市南區西門路段號樹林街
374,248201,"23.093183032,120.321647834",臺南市新營區大宏里三民路段號三民路8
375,257126,"23.093183032,120.330887834",臺南市官田區二鎮里區道南318線段號區道南113線
376,149601,"23.093183032,120.219567834",臺南市麻豆區麻口里市道176線段號區道南49線
377,118362,"23.000343032,120.187007834",臺南市中西區中華西路2段口巷弄420號
378,128145,"22.996823032,120.197127834",臺南市中西區海安路段民權路口巷弄號
379,102151,"23.027183032,120.170287834",臺南市安南區安明路段海尾路口巷弄號
380,212501,"23.093183032,120.284687834",臺南市善化區中山路段口頂街里光復路
381,126062,"22.978343032,120.194927834",臺南市南區夏林路段號新興路
382,171404,"23.036863032,120.242007834",臺南市永康區中正路段口新中街
383,145135,"23.001223032,120.214727834",臺南市東區小東路段口前鋒路
384,140874,"23.006063032,120.210327834",臺南市北區公園路段口公園路321
385,148149,"22.984063032,120.217807834",臺南市東區長榮路1段口府連東路
386,209951,"23.093183032,120.282047834",臺南市新營區嘉芳里五福路段口嘉芳里新工路
387,235156,"23.035983032,120.308007834",臺南市新化區中山路段口武安里中正路
388,191676,"23.093183032,120.263127834",臺南市下營區營前里中正南路段巷弄號口與文明街段巷弄口
389,134929,"23.003863032,120.204167834",臺南市北區西門路三段段口民德路
390,154907,"23.002543032,120.224847834",臺南市北區東豐路段號林森路三段
391,126495,"22.974823032,120.195367834",臺南市南區大成路段號永成路
392,107740,"22.999023032,120.176007834",臺南市中西區民權路段口華平路
393,128609,"22.979663032,120.197567834",臺南市南區西門路段口新興路
394,113051,"23.093183032,120.181727834",臺南市佳里區六安里進學路段號忠孝東路
395,169576,"23.093183032,120.240247834",臺南市麻豆區段號新興里麻佳路一段42之10號前路口
396,179991,"22.998583032,120.250807834",臺南市永康區大灣路段巷弄號口與大灣路段1102巷弄口
397,126015,"22.999023032,120.194927834",臺南市中西區金華路段巷弄號口與民族路段巷弄口
398,252876,"23.093183032,120.326487834",臺南市新營區新東里東泰路段巷弄62號與段巷弄口
399,169361,"23.000783032,120.239807834",臺南市永康區忠孝路段口華興街
400,133259,"22.990663032,120.202407834",臺南市中西區忠義路段口友愛街
401,141526,"23.093183032,120.211207834",臺南市安定區海寮段32540
402,127723,"22.995503032,120.196687834",臺南市中西區海安路段民生路口巷弄號
403,143794,"23.030263032,120.213407834",臺南市安南區安和路1段安和路口巷弄號
404,139587,"23.011343032,120.209007834",臺南市北區和緯路二段段和緯路二段口巷弄號
405,146368,"23.019703032,120.216047834",臺南市永康區中正南路段巷弄號口與甲頂路段巷弄口
406,143013,"22.999903032,120.212527834",臺南市北區北門路二段段號公園南路
407,133149,"23.039063032,120.202407834",臺南市安南區北安路2段號安中路1
408,156663,"22.977903032,120.226607834",臺南市東區中華東路3段崇善路口巷弄號
409,126878,"22.993303032,120.195807834",臺南市中西區中正路段口海安路
410,167218,"23.008703032,120.237607834",臺南市永康區中華二路段口中山東路
411,182751,"23.093183032,120.253887834",臺南市新市區豐華里木柵港西路段口豐華里曼陀林路
412,194852,"23.004743032,120.266207834",臺南市永康區大灣路段大灣路口942巷弄號
413,171121,"22.974383032,120.241567834",臺南市仁德區仁德里中山路段文心路口巷弄號
414,124271,"23.018383032000003,120.193167834",臺南市北區中華北路段文賢路口巷弄號
415,160879,"22.992863032,120.231007834",臺南市東區東光路段口凱旋路
416,162113,"23.010903032,120.232327834",臺南市永康區中華路段口振興路
417,116451,"23.093183032,120.185247834",臺南市佳里區段
418,143913,"22.977903032,120.213407834",臺南市南區段巷弄號大同路與立德十一路口與段巷弄口
419,136161,"23.022783032,120.205487834",臺南市北區段巷弄號北安橋與段巷弄口
420,187218,"22.997703032,120.258287834",臺南市永康區永大路1段口大灣東路
421,117945,"22.996823032,120.186567834",臺南市安平區中華西路2段口府前一街
422,101366,"22.998583032,120.169407834",臺南市安平區安平路段安平路口巷弄號
423,150289,"22.977463032000003,120.220007834",臺南市東區崇明路段口崇學路
424,201451,"23.093183032,120.273247834",臺南市麻豆區段南勢里86之9號前
425,126883,"22.991103032,120.195807834",臺南市中西區海安路段號府前路
426,164270,"22.996823032,120.234527834",臺南市東區中華東路段號平實一街
427,151947,"22.995943032,120.221767834",臺南市東區長榮路3段巷弄號口與大學路段巷弄口
428,186752,"23.015743032,120.257847834",臺南市永康區文化路段口永華路
429,136624,"23.006063032,120.205927834",臺南市北區西門路三段段公園北路口巷弄號
430,192951,"23.093183032,120.264447834",臺南市麻豆區段北勢里加輦邦1號之67前
431,135791,"22.998583032,120.205047834",臺南市中西區成功路段巷弄號口與忠義路段巷弄口
432,159221,"22.974383032,120.229247834",臺南市東區崇善路段號崇善四街
433,198051,"23.093183032,120.269727834",臺南市下營區茅營里中營段巷弄1290號與段巷弄口
434,163853,"22.993303032,120.234087834",臺南市東區中華東路1段凱旋路口巷弄號
435,136229,"22.992863032,120.205487834",臺南市中西區民生綠園圓環段北側中山路
436,169804,"22.992863032,120.240247834",臺南市東區裕永路段平實路口巷弄號
437,128992,"22.998143032,120.198007834",臺南市中西區海安路段口民族路
438,222138,"22.966903032,120.294367834",臺南市歸仁區歸仁里中山路1段568號
439,128591,"22.987583032,120.197567834",臺南市中西區西門路段口永華路
440,187851,"23.093183032,120.259167834",臺南市善化區南關里直加弄大道段木柵港西路口巷弄號
441,128600,"22.983623032,120.197567834",臺南市南區西門路段口府緯街
442,140494,"22.986263032,120.209887834",臺南市中西區開山路段樹林街口巷弄號
443,65876,"23.093183032,120.132887834",臺南市北門區文山里省道臺17線段巷弄號口與市道174線段巷弄口
444,118379,"22.992863032,120.187007834",臺南市中西區中華西路段號府前路
445,115462,"22.967343032,120.183927834",臺南市南區中華西路1段東側新和東路
446,183817,"22.998143032,120.254767834",臺南市永康區崑大路段口崑大路155
447,128585,"22.990223032000003,120.197567834",臺南市中西區西門路1段口保安路
448,266901,"23.093183032,120.341007834",臺南市官田區段
449,161334,"22.979663032,120.231447834",臺南市東區東門路3段口東成街
450,220576,"23.093183032,120.293047834",臺南市善化區光復三街段61口文昌里光復二街
451,164688,"22.999903032,120.234967834",臺南市永康區中華路段號中華路10
452,160410,"23.012223032,120.230567834",臺南市永康區六合路段口新興街
453,151919,"23.008263032,120.221767834",臺南市北區開元路段號開南街
454,154911,"23.000783032,120.224847834",臺南市北區小東路段東側林森路
455,121410,"22.968223032,120.190087834",臺南市南區金華路1101段口金華路
456,191251,"23.093183032,120.262687834",臺南市下營區中正北路段48
457,151069,"23.008263032,120.220887834",臺南市北區開元路段長榮路五段口巷弄號
458,118365,"22.999023032,120.187007834",臺南市中西區中華西路段附近民權路
459,131155,"22.981423032,120.200207834",臺南市中西區健康路段永福路口巷弄號
460,183601,"23.093183032,120.254767834",臺南市新營區姑爺里區道南73線段口巷弄號
461,177926,"22.972183032,120.248607834",臺南市仁德區段巷弄號仁德里中山路(仁德交流道西側)與段巷弄口
462,141771,"22.985383032,120.211207834",臺南市中西區開山路段大同路口巷弄號
463,123417,"23.020143032,120.192287834",臺南市安南區海佃路段巷弄號南側與府安路段巷弄口
464,180901,"22.972183032,120.251687834",臺南市仁德區中山路段中正路口巷弄號
465,169713,"23.032903032,120.240247834",臺南市永康區中正二街段正南五街口巷弄號
466,177410,"23.012223032,120.248167834",臺南市永康區復國二路段號復華六街
467,180768,"23.030703032,120.251687834",臺南市永康區中正路段正強街口巷弄號
468,171818,"23.041703032,120.242447834",臺南市永康區中正北路段口新行街
469,189275,"23.027623032,120.260487834",臺南市永康區中山北路段口永大路2
470,126008,"23.002103032,120.194927834",臺南市中西區臨安路段號成功路
471,161020,"22.930823032,120.231007834",臺南市仁德區保安里文賢路1段保安路口巷弄號
472,143457,"22.991543032000003,120.212967834",臺南市東區青年路段前鋒路口巷弄號
473,142133,"23.013103032,120.211647834",臺南市北區公園路段公園路口巷弄號
474,139826,"23.093183032,120.209447834",臺南市安定區海寮里省道臺19線段巷弄號口與區道南132線段巷弄口
475,170951,"23.049183032,120.241567834",臺南市永康區永安路段巷弄號口與仁愛街段巷弄口
476,138356,"22.991983032,120.207687834",臺南市中西區青年路段民權路口巷弄號
477,112877,"22.982743032,120.181287834",臺南市安平區健康路3段建平路口巷弄號
478,137502,"22.993743032,120.206807834",臺南市中西區中山路段巷弄號口與民權路段巷弄口
479,141778,"22.982303032,120.211207834",臺南市中西區大同路段五妃街口巷弄號
480,155784,"22.990663032,120.225727834",臺南市東區東寧路段東寧路口巷弄號
481,153271,"22.974383032,120.223087834",臺南市東區中華東路3段口崇明路
